Order_ID,Date,Product_ID,Product_Name,Category,Region,City,Customer_ID,Gender,Age,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
ORD00608,2023-12-06,CLO_303,Shirt,Clothing,North,Lucknow,CUST1160,Female,45,8,868,20,5555.2,4106.39,1448.81
ORD00609,2023-01-22,CLO_169,Shirt,Clothing,East,Patna,CUST5500,Male,49,3,1640,5,4674,3687.84,986.16
ORD00610,2023-10-29,FUR_789,Chair,Furniture,South,Hyderabad,CUST4759,Male,23,9,2203,15,16852.95,11128.33,5724.62
ORD00611,2023-08-20,CLO_866,Jeans,Clothing,West,Pune,CUST9092,Female,24,8,4272,0,34176,28968.42,5207.58
ORD00612,2023-09-15,GRO_363,Fruits,Groceries,West,Pune,CUST3378,Female,50,6,3939,5,22452.3,19986.57,2465.73
ORD00613,2023-01-27,FUR_375,Bed,Furniture,East,Kolkata,CUST9490,Female,48,3,4560,5,12996,9613.76,3382.24
ORD00614,2023-12-17,ELE_754,Smartphone,Electronics,South,Bangalore,CUST7396,Male,30,1,2950,10,2655,1610.86,1044.14
ORD00615,2023-07-06,ELE_598,Smartphone,Electronics,West,Pune,CUST7644,Male,52,6,265,5,1510.5,914.07,596.43
ORD00616,2023-04-24,CLO_532,Shoes,Clothing,East,Patna,CUST1991,Male,53,7,3939,15,23437.05,18418.19,5018.86
ORD00617,2023-12-21,GRO_614,Eggs,Groceries,South,Bangalore,CUST5804,Female,38,3,2684,20,6441.6,3998.94,2442.66
ORD00618,2023-01-29,GRO_482,Milk,Groceries,East,Patna,CUST9210,Male,60,2,672,0,1344,963.34,380.66
ORD00619,2023-10-03,CLO_147,Jeans,Clothing,West,Pune,CUST3258,Male,40,8,750,5,5700,5008.83,691.17
ORD00620,2023-07-02,ELE_639,Laptop,Electronics,North,Delhi,CUST8876,Male,22,3,2927,10,7902.9,5913.3,1989.6
ORD00621,2023-09-03,GRO_212,Milk,Groceries,East,Bhubaneswar,CUST3217,Male,37,6,1137,5,6480.9,3992.26,2488.64
ORD00622,2023-07-08,FUR_254,Chair,Furniture,West,Mumbai,CUST7837,Male,35,8,1198,5,9104.8,5920.01,3184.79
ORD00623,2023-05-13,GRO_442,Fruits,Groceries,West,Ahmedabad,CUST2448,Female,42,9,2605,5,22272.75,17069.98,5202.77
ORD00624,2023-11-17,FUR_163,Table,Furniture,North,Delhi,CUST7982,Female,21,1,1778,0,1778,1175.7,602.3
ORD00625,2023-08-02,ELE_853,Smartphone,Electronics,West,Pune,CUST8086,Male,34,2,3575,20,5720,4608.14,1111.86
ORD00626,2023-02-28,ELE_142,Tablet,Electronics,West,Pune,CUST1206,Female,29,8,1241,5,9431.6,7599.14,1832.46
ORD00627,2023-06-15,ELE_742,Laptop,Electronics,South,Bangalore,CUST8323,Male,43,2,904,15,1536.8,1306.49,230.31
ORD00628,2023-11-18,CLO_903,Jeans,Clothing,East,Kolkata,CUST8605,Male,43,8,3023,15,20556.4,14522.63,6033.77
ORD00629,2023-05-30,ELE_759,Smartphone,Electronics,South,Bangalore,CUST8175,Male,46,8,4835,5,36746,28841.73,7904.27
ORD00630,2023-05-24,GRO_929,Rice,Groceries,South,Hyderabad,CUST6866,Female,24,8,1043,5,7926.8,5648.89,2277.91
ORD00631,2023-08-03,ELE_187,Tablet,Electronics,West,Ahmedabad,CUST4327,Female,26,3,4374,5,12465.9,7591.83,4874.07
ORD00632,2023-08-22,FUR_564,Bed,Furniture,North,Chandigarh,CUST4294,Female,25,5,3905,20,15620,9971.51,5648.49
ORD00633,2023-08-19,CLO_408,Shoes,Clothing,South,Hyderabad,CUST6750,Male,29,1,3956,5,3758.2,3216.13,542.07
ORD00634,2023-12-16,FUR_593,Table,Furniture,West,Mumbai,CUST2546,Male,51,2,1194,5,2268.6,1504.62,763.98
ORD00635,2023-10-17,CLO_862,Jeans,Clothing,North,Delhi,CUST5145,Male,55,8,4759,0,38072,27851.08,10220.92
ORD00636,2023-03-25,CLO_998,Jeans,Clothing,South,Hyderabad,CUST8972,Female,57,8,4431,0,35448,24229.08,11218.92
ORD00637,2023-12-26,GRO_209,Eggs,Groceries,East,Kolkata,CUST1191,Female,25,8,1183,15,8044.4,6821.53,1222.87
ORD00638,2023-01-28,CLO_148,Shoes,Clothing,South,Chennai,CUST8587,Male,30,4,2248,10,8092.8,5268.69,2824.11
ORD00639,2023-01-04,ELE_322,Headphones,Electronics,East,Bhubaneswar,CUST6457,Female,55,8,4066,15,27648.8,18840.16,8808.64
ORD00640,2023-10-05,GRO_741,Fruits,Groceries,West,Ahmedabad,CUST8542,Female,28,5,4681,10,21064.5,17571.31,3493.19
ORD00641,2023-05-08,ELE_337,Smartphone,Electronics,North,Delhi,CUST8522,Male,61,7,3316,15,19730.2,14452.84,5277.36
ORD00642,2023-08-11,ELE_589,Laptop,Electronics,East,Bhubaneswar,CUST5920,Female,59,5,325,5,1543.75,1138.56,405.19
ORD00643,2023-03-30,GRO_787,Milk,Groceries,North,Lucknow,CUST1529,Male,29,8,2253,5,17122.8,11886.01,5236.79
ORD00644,2023-11-15,ELE_602,Smartphone,Electronics,East,Kolkata,CUST5774,Male,30,1,3203,0,3203,2776.54,426.46
ORD00645,2023-05-28,CLO_317,Shoes,Clothing,North,Chandigarh,CUST8124,Female,35,9,546,15,4176.9,3207.33,969.57
ORD00646,2023-02-07,ELE_310,Laptop,Electronics,North,Chandigarh,CUST7587,Male,24,9,326,15,2493.9,2094.66,399.24
ORD00647,2023-10-22,GRO_807,Rice,Groceries,West,Mumbai,CUST1186,Male,42,8,2032,15,13817.6,11979.38,1838.22
ORD00648,2023-08-17,GRO_489,Rice,Groceries,North,Chandigarh,CUST6074,Female,30,9,1981,15,15154.65,13046.36,2108.29
ORD00649,2023-11-06,FUR_231,Sofa,Furniture,East,Patna,CUST7139,Female,56,8,2992,20,19148.8,15290.32,3858.48
ORD00650,2023-07-10,CLO_521,Jeans,Clothing,South,Hyderabad,CUST7263,Male,45,5,1857,15,7892.25,6757.96,1134.29
ORD00651,2023-05-11,GRO_336,Fruits,Groceries,North,Chandigarh,CUST7901,Male,51,6,2394,20,11491.2,8864.06,2627.14
ORD00652,2023-07-04,ELE_105,Smartphone,Electronics,South,Bangalore,CUST5482,Female,29,1,926,15,787.1,671.82,115.28
ORD00653,2023-09-12,FUR_936,Sofa,Furniture,East,Patna,CUST8869,Male,42,9,2434,0,21906,14577.62,7328.38
ORD00654,2023-09-07,CLO_695,Shoes,Clothing,West,Pune,CUST4558,Female,39,4,4720,0,18880,14859.38,4020.62
ORD00655,2023-04-24,CLO_375,Shoes,Clothing,West,Ahmedabad,CUST3547,Female,30,1,2073,0,2073,1408.83,664.17
ORD00656,2023-09-30,FUR_157,Chair,Furniture,East,Kolkata,CUST6447,Male,44,7,3857,15,22949.15,17968.78,4980.37
ORD00657,2023-11-11,FUR_573,Chair,Furniture,North,Chandigarh,CUST2134,Male,30,7,1620,5,10773,8960.5,1812.5
ORD00658,2023-07-08,CLO_371,Shirt,Clothing,North,Delhi,CUST1886,Female,19,6,821,5,4679.7,3527.92,1151.78
ORD00659,2023-10-13,CLO_970,Jeans,Clothing,West,Pune,CUST7751,Male,46,2,2928,0,5856,4698.39,1157.61
ORD00660,2023-04-04,GRO_760,Fruits,Groceries,North,Chandigarh,CUST2647,Male,34,8,242,5,1839.2,1605.96,233.24
ORD00661,2023-07-21,CLO_463,Jacket,Clothing,East,Bhubaneswar,CUST7622,Female,40,4,4612,10,16603.2,14210.59,2392.61
ORD00662,2023-05-17,ELE_793,Headphones,Electronics,West,Pune,CUST4072,Male,61,3,3891,20,9338.4,6268.34,3070.06
ORD00663,2023-09-28,GRO_239,Rice,Groceries,North,Delhi,CUST2504,Male,62,9,3051,10,24713.1,16911.54,7801.56
ORD00664,2023-07-09,CLO_367,Shirt,Clothing,East,Kolkata,CUST4303,Female,59,3,4334,10,11701.8,9016.7,2685.1
ORD00665,2023-12-17,ELE_372,Laptop,Electronics,West,Pune,CUST2504,Female,49,5,4024,10,18108,15401.21,2706.79
ORD00666,2023-02-25,CLO_489,Shoes,Clothing,West,Pune,CUST9100,Male,62,3,1356,10,3661.2,2507.34,1153.86
ORD00667,2023-05-19,ELE_955,Tablet,Electronics,North,Chandigarh,CUST8282,Male,19,8,1974,10,14212.8,11244.15,2968.65
ORD00668,2023-09-30,CLO_105,Jeans,Clothing,East,Bhubaneswar,CUST2051,Female,19,6,3290,20,15792,12316,3476
ORD00669,2023-09-01,ELE_679,Tablet,Electronics,South,Hyderabad,CUST7320,Female,60,4,2205,20,7056,5198.05,1857.95
ORD00670,2023-02-27,CLO_387,Jacket,Clothing,West,Ahmedabad,CUST4176,Female,53,7,2847,0,19929,17876.96,2052.04
ORD00671,2023-07-05,FUR_351,Sofa,Furniture,East,Patna,CUST6869,Female,57,8,4991,20,31942.4,21666.99,10275.41
ORD00672,2023-07-29,ELE_915,Smartphone,Electronics,East,Patna,CUST7603,Male,25,8,4105,5,31198,19297.29,11900.71
ORD00673,2023-05-17,ELE_466,Tablet,Electronics,South,Hyderabad,CUST1183,Male,29,8,1498,10,10785.6,9603.75,1181.85
ORD00674,2023-01-25,CLO_610,Jeans,Clothing,East,Kolkata,CUST6698,Male,41,6,3149,10,17004.6,14818.32,2186.28
ORD00675,2023-12-26,CLO_109,Jeans,Clothing,North,Delhi,CUST9002,Male,41,5,2077,20,8308,7331.48,976.52
ORD00676,2023-04-23,CLO_370,Shoes,Clothing,East,Patna,CUST2186,Female,29,9,3864,5,33037.2,22294.74,10742.46
ORD00677,2023-06-24,ELE_261,Smartphone,Electronics,South,Bangalore,CUST3398,Female,37,7,4282,0,29974,20671.78,9302.22
ORD00678,2023-05-09,FUR_345,Bed,Furniture,South,Hyderabad,CUST4672,Female,19,3,4344,20,10425.6,7600.13,2825.47
ORD00679,2023-04-26,CLO_825,Jacket,Clothing,South,Hyderabad,CUST7589,Female,50,4,2441,5,9275.8,7463.73,1812.07
ORD00680,2023-09-07,ELE_977,Tablet,Electronics,South,Bangalore,CUST6043,Female,32,9,1083,10,8772.3,5570.19,3202.11
ORD00681,2023-03-11,GRO_724,Eggs,Groceries,West,Pune,CUST8279,Male,61,7,2087,10,13148.1,10182.22,2965.88
ORD00682,2023-05-29,ELE_838,Headphones,Electronics,North,Lucknow,CUST3773,Female,57,7,291,0,2037,1771.2,265.8
ORD00683,2023-08-30,CLO_237,Jeans,Clothing,South,Bangalore,CUST5440,Female,25,7,4398,10,27707.4,23282.37,4425.03
ORD00684,2023-01-05,GRO_989,Milk,Groceries,South,Chennai,CUST2716,Female,54,8,4638,0,37104,33177.3,3926.7
ORD00685,2023-12-15,FUR_296,Sofa,Furniture,South,Bangalore,CUST1584,Female,19,1,459,20,367.2,223.89,143.31
ORD00686,2023-01-30,GRO_878,Milk,Groceries,North,Delhi,CUST3011,Male,61,7,1725,15,10263.75,8589.2,1674.55
ORD00687,2023-08-08,CLO_989,Jacket,Clothing,South,Chennai,CUST3504,Female,56,5,1819,15,7730.75,5444.42,2286.33
ORD00688,2023-09-04,ELE_642,Tablet,Electronics,North,Lucknow,CUST2587,Female,42,1,377,20,301.6,201.46,100.14
ORD00689,2023-04-21,GRO_484,Rice,Groceries,West,Mumbai,CUST4904,Female,59,6,1549,15,7899.9,6691.73,1208.17
ORD00690,2023-07-28,FUR_121,Chair,Furniture,North,Chandigarh,CUST9869,Female,52,8,3858,10,27777.6,17098.11,10679.49
ORD00691,2023-03-31,ELE_752,Tablet,Electronics,South,Chennai,CUST9848,Female,55,1,4691,20,3752.8,2794.48,958.32
ORD00692,2023-09-19,GRO_262,Milk,Groceries,East,Bhubaneswar,CUST7509,Male,31,8,3616,10,26035.2,20123.69,5911.51
ORD00693,2023-10-10,FUR_368,Bed,Furniture,South,Bangalore,CUST3462,Male,52,6,506,5,2884.2,2190.47,693.73
ORD00694,2023-01-26,GRO_914,Eggs,Groceries,North,Chandigarh,CUST1985,Female,37,6,809,0,4854,3864.99,989.01
ORD00695,2023-08-30,CLO_245,Jacket,Clothing,West,Ahmedabad,CUST7928,Male,31,7,4751,0,33257,21115.12,12141.88
ORD00696,2023-01-19,ELE_674,Headphones,Electronics,North,Delhi,CUST8658,Male,64,3,2566,0,7698,5437.87,2260.13
ORD00697,2023-04-10,GRO_774,Eggs,Groceries,East,Bhubaneswar,CUST9095,Male,61,8,4340,5,32984,28688.76,4295.24
ORD00698,2023-02-19,GRO_164,Eggs,Groceries,East,Bhubaneswar,CUST3402,Male,49,4,3312,15,11260.8,8552.56,2708.24
ORD00699,2023-05-08,ELE_497,Tablet,Electronics,South,Chennai,CUST2956,Female,32,4,907,10,3265.2,2112.73,1152.47
ORD00700,2023-08-08,GRO_289,Milk,Groceries,West,Ahmedabad,CUST5524,Female,43,2,4966,0,9932,6648.62,3283.38
ORD00701,2023-10-07,ELE_882,Laptop,Electronics,North,Chandigarh,CUST4558,Female,62,2,3947,5,7499.3,4612.55,2886.75
ORD00702,2023-12-30,CLO_470,Shirt,Clothing,North,Delhi,CUST5198,Male,59,9,4166,10,33744.6,21171.77,12572.83
ORD00703,2023-08-18,FUR_757,Sofa,Furniture,South,Chennai,CUST6316,Female,46,7,3781,0,26467,22426.59,4040.41
ORD00704,2023-06-22,ELE_762,Headphones,Electronics,East,Patna,CUST9644,Female,47,6,2075,15,10582.5,9031.1,1551.4
ORD00705,2023-04-18,CLO_103,Jacket,Clothing,East,Bhubaneswar,CUST4164,Female,40,6,387,0,2322,1695.36,626.64
ORD00706,2023-09-28,FUR_523,Chair,Furniture,East,Patna,CUST7009,Female,49,9,1864,10,15098.4,13142.78,1955.62
ORD00707,2023-01-06,CLO_723,Shirt,Clothing,North,Chandigarh,CUST7519,Female,20,1,1575,15,1338.75,897.19,441.56
ORD00708,2023-08-02,ELE_603,Tablet,Electronics,East,Bhubaneswar,CUST8701,Female,18,4,2297,10,8269.2,6904.69,1364.51
ORD00709,2023-09-24,ELE_862,Headphones,Electronics,South,Chennai,CUST6634,Female,26,7,3441,20,19269.6,15539.27,3730.33
ORD00710,2023-04-23,ELE_350,Tablet,Electronics,South,Chennai,CUST2814,Female,27,3,224,15,571.2,380.88,190.32
ORD00711,2023-02-16,FUR_983,Chair,Furniture,South,Bangalore,CUST3971,Female,51,8,2515,10,18108,13267.29,4840.71
ORD00712,2023-03-15,CLO_817,Shoes,Clothing,South,Chennai,CUST4561,Male,63,7,2060,15,12257,7546.85,4710.15
ORD00713,2023-12-21,FUR_215,Table,Furniture,West,Ahmedabad,CUST8905,Male,27,3,1720,5,4902,4169.07,732.93
ORD00714,2023-06-22,GRO_602,Fruits,Groceries,North,Chandigarh,CUST4792,Female,19,9,1077,10,8723.7,5366.7,3357
ORD00715,2023-11-27,CLO_883,Jeans,Clothing,South,Chennai,CUST9432,Male,35,3,1112,15,2835.6,2323.34,512.26
ORD00716,2023-05-24,CLO_361,Jacket,Clothing,West,Pune,CUST5586,Male,64,4,2430,20,7776,5986.13,1789.87
ORD00717,2023-03-13,GRO_362,Fruits,Groceries,South,Bangalore,CUST2902,Male,63,8,2159,15,14681.2,10616.69,4064.51
ORD00718,2023-02-12,CLO_116,Shoes,Clothing,West,Mumbai,CUST1464,Male,53,5,619,20,2476,2176.7,299.3
ORD00719,2023-07-27,CLO_903,Shirt,Clothing,South,Chennai,CUST3843,Female,46,5,1025,20,4100,2804.09,1295.91
ORD00720,2023-09-27,FUR_170,Table,Furniture,South,Chennai,CUST7124,Female,54,3,4082,0,12246,8797.18,3448.82
ORD00721,2023-10-02,FUR_560,Bed,Furniture,South,Bangalore,CUST5713,Female,38,5,2174,5,10326.5,9017.52,1308.98
ORD00722,2023-10-12,CLO_759,Shoes,Clothing,East,Bhubaneswar,CUST5933,Male,53,2,3065,15,5210.5,3322.58,1887.92
ORD00723,2023-05-26,CLO_967,Jacket,Clothing,South,Hyderabad,CUST1044,Male,36,7,2181,10,13740.3,9041.54,4698.76
ORD00724,2023-11-14,FUR_985,Chair,Furniture,South,Hyderabad,CUST7364,Female,53,6,791,0,4746,4122.88,623.12
ORD00725,2023-11-25,CLO_842,Jeans,Clothing,North,Lucknow,CUST7382,Female,32,9,247,5,2111.85,1693.55,418.3
ORD00726,2023-02-19,GRO_949,Rice,Groceries,East,Patna,CUST7781,Female,28,5,377,0,1885,1510.6,374.4
ORD00727,2023-10-27,CLO_901,Shoes,Clothing,South,Hyderabad,CUST6929,Female,26,7,4775,15,28411.25,25376.47,3034.78
ORD00728,2023-06-08,CLO_483,Shoes,Clothing,South,Bangalore,CUST6308,Male,48,3,1730,10,4671,3457.96,1213.04
ORD00729,2023-11-18,ELE_286,Smartphone,Electronics,West,Pune,CUST2907,Female,27,2,2463,5,4679.7,3741.93,937.77
ORD00730,2023-12-18,FUR_243,Chair,Furniture,North,Chandigarh,CUST9207,Male,63,7,344,10,2167.2,1579.64,587.56
ORD00731,2023-03-29,GRO_228,Rice,Groceries,West,Mumbai,CUST6002,Female,38,4,3498,10,12592.8,7616.88,4975.92
ORD00732,2023-11-02,ELE_706,Tablet,Electronics,West,Pune,CUST8392,Male,28,1,4754,0,4754,3152.36,1601.64
ORD00733,2023-04-16,FUR_810,Chair,Furniture,West,Ahmedabad,CUST6505,Female,59,8,1231,10,8863.2,5480.14,3383.06
ORD00734,2023-10-23,CLO_917,Jacket,Clothing,North,Chandigarh,CUST8498,Male,62,3,111,0,333,214.96,118.04
ORD00735,2023-10-10,ELE_980,Laptop,Electronics,West,Mumbai,CUST3229,Female,19,1,4851,20,3880.8,2334.77,1546.03
ORD00736,2023-07-01,ELE_129,Smartphone,Electronics,East,Bhubaneswar,CUST8845,Male,45,9,4973,5,42519.15,34342.98,8176.17
ORD00737,2023-10-23,CLO_836,Shoes,Clothing,South,Chennai,CUST2015,Female,58,6,653,0,3918,2645.92,1272.08
ORD00738,2023-09-03,FUR_819,Bed,Furniture,East,Kolkata,CUST2260,Male,39,9,4663,0,41967,34010.69,7956.31
ORD00739,2023-10-10,CLO_652,Jacket,Clothing,North,Lucknow,CUST6593,Female,42,2,4783,15,8131.1,4946.58,3184.52
ORD00740,2023-01-10,FUR_963,Bed,Furniture,West,Mumbai,CUST4809,Male,37,7,4255,15,25317.25,21095.26,4221.99
ORD00741,2023-05-04,GRO_775,Rice,Groceries,West,Mumbai,CUST2409,Male,48,9,626,20,4507.2,3908.26,598.94
ORD00742,2023-06-05,GRO_439,Eggs,Groceries,South,Hyderabad,CUST3172,Female,56,8,3064,20,19609.6,12174,7435.6
ORD00743,2023-11-30,GRO_968,Eggs,Groceries,East,Bhubaneswar,CUST8825,Female,41,2,2461,10,4429.8,3198.21,1231.59
ORD00744,2023-02-05,ELE_784,Headphones,Electronics,South,Chennai,CUST8189,Female,31,4,4635,5,17613,14753.66,2859.34
ORD00745,2023-06-13,CLO_247,Shirt,Clothing,West,Ahmedabad,CUST8697,Female,55,3,762,15,1943.1,1166.51,776.59
ORD00746,2023-05-03,ELE_499,Headphones,Electronics,North,Chandigarh,CUST6060,Male,21,5,3275,15,13918.75,8884.79,5033.96
ORD00747,2023-08-19,GRO_817,Rice,Groceries,East,Kolkata,CUST8148,Male,40,7,3729,0,26103,16715.65,9387.35
ORD00748,2023-02-13,GRO_500,Eggs,Groceries,North,Delhi,CUST9872,Female,64,2,2256,10,4060.8,3525.91,534.89
ORD00749,2023-12-09,ELE_715,Tablet,Electronics,East,Kolkata,CUST7911,Male,31,1,1368,5,1299.6,1057.41,242.19
ORD00750,2023-09-30,ELE_575,Headphones,Electronics,North,Chandigarh,CUST6229,Male,40,8,4080,20,26112,23168.9,2943.1
ORD00751,2023-10-18,FUR_744,Bed,Furniture,West,Ahmedabad,CUST1325,Male,42,6,2085,5,11884.5,9295.35,2589.15
ORD00752,2023-08-07,CLO_700,Jeans,Clothing,East,Bhubaneswar,CUST9832,Female,37,7,4803,10,30258.9,19761.15,10497.75
ORD00753,2023-02-23,GRO_443,Eggs,Groceries,East,Patna,CUST5042,Female,46,6,2675,0,16050,14423.66,1626.34
ORD00754,2023-02-15,CLO_292,Shirt,Clothing,West,Ahmedabad,CUST4966,Female,64,1,4901,10,4410.9,3536.45,874.45
ORD00755,2023-11-22,GRO_107,Milk,Groceries,South,Chennai,CUST3076,Female,50,3,2856,0,8568,6627.76,1940.24
ORD00756,2023-07-23,ELE_311,Smartphone,Electronics,North,Lucknow,CUST2644,Male,37,9,342,0,3078,2308.46,769.54
ORD00757,2023-04-12,GRO_784,Milk,Groceries,West,Mumbai,CUST9362,Female,30,9,1599,0,14391,10547.31,3843.69
ORD00758,2023-12-31,FUR_953,Bed,Furniture,North,Delhi,CUST6162,Female,36,8,2135,15,14518,11110.85,3407.15
ORD00759,2023-12-12,GRO_851,Fruits,Groceries,North,Chandigarh,CUST7770,Female,43,7,398,15,2368.1,1618.25,749.85
ORD00760,2023-05-17,ELE_119,Tablet,Electronics,East,Bhubaneswar,CUST5306,Male,56,3,4975,15,12686.25,9416.36,3269.89
ORD00761,2023-09-24,ELE_765,Tablet,Electronics,West,Mumbai,CUST3657,Male,60,3,1571,5,4477.35,3222.57,1254.78
ORD00762,2023-08-18,CLO_468,Jeans,Clothing,West,Ahmedabad,CUST9105,Female,45,1,4523,0,4523,3505.05,1017.95
ORD00763,2023-09-20,FUR_366,Table,Furniture,South,Bangalore,CUST7502,Male,21,9,1993,20,14349.6,11005.27,3344.33
ORD00764,2023-02-20,ELE_728,Tablet,Electronics,North,Delhi,CUST6540,Female,63,5,699,15,2970.75,2606.04,364.71
ORD00765,2023-09-26,ELE_700,Tablet,Electronics,East,Patna,CUST9572,Female,21,1,465,20,372,257.49,114.51
ORD00766,2023-12-14,ELE_537,Headphones,Electronics,North,Delhi,CUST8382,Male,62,7,3669,15,21830.55,16926.6,4903.95
ORD00767,2023-11-09,GRO_637,Milk,Groceries,North,Lucknow,CUST1920,Male,46,3,2929,10,7908.3,5129.14,2779.16
ORD00768,2023-10-13,FUR_447,Chair,Furniture,North,Lucknow,CUST1272,Male,20,4,3264,0,13056,11251.62,1804.38
ORD00769,2023-04-20,GRO_316,Fruits,Groceries,North,Delhi,CUST1946,Female,55,5,343,15,1457.75,1048.25,409.5
ORD00770,2023-11-16,FUR_186,Bed,Furniture,East,Bhubaneswar,CUST7360,Male,59,7,1972,5,13113.8,11623.68,1490.12
ORD00771,2023-06-18,CLO_429,Jeans,Clothing,West,Mumbai,CUST2464,Female,24,2,4937,0,9874,8496.09,1377.91
ORD00772,2023-06-10,ELE_612,Tablet,Electronics,East,Kolkata,CUST6867,Male,51,4,1012,20,3238.4,2545.35,693.05
ORD00773,2023-08-06,FUR_359,Sofa,Furniture,East,Patna,CUST8680,Female,24,2,4652,20,7443.2,4686.08,2757.12
ORD00774,2023-01-08,CLO_864,Jacket,Clothing,North,Chandigarh,CUST1919,Female,36,4,855,5,3249,2026.67,1222.33
ORD00775,2023-10-10,CLO_643,Jacket,Clothing,North,Delhi,CUST6275,Male,46,3,658,10,1776.6,1529.62,246.98
ORD00776,2023-01-31,CLO_359,Jeans,Clothing,West,Mumbai,CUST5516,Female,34,7,4499,20,25194.4,17528.68,7665.72
ORD00777,2023-02-08,GRO_588,Milk,Groceries,West,Pune,CUST4715,Female,47,6,2255,5,12853.5,11243.43,1610.07
ORD00778,2023-10-19,CLO_629,Jacket,Clothing,North,Delhi,CUST1692,Female,24,1,2530,15,2150.5,1854.89,295.61
ORD00779,2023-03-28,ELE_189,Tablet,Electronics,North,Delhi,CUST7533,Male,23,8,3835,20,24544,17711.61,6832.39
ORD00780,2023-04-11,ELE_706,Laptop,Electronics,South,Chennai,CUST8933,Female,54,9,2180,0,19620,12649.84,6970.16
ORD00781,2023-01-12,ELE_729,Tablet,Electronics,North,Delhi,CUST1861,Female,44,7,1004,5,6676.6,5756.31,920.29
ORD00782,2023-11-28,ELE_858,Laptop,Electronics,West,Mumbai,CUST2184,Female,60,5,370,20,1480,1159.01,320.99
ORD00783,2023-06-21,FUR_373,Bed,Furniture,South,Bangalore,CUST3306,Male,24,2,1871,15,3180.7,2626.11,554.59
ORD00784,2023-07-05,GRO_463,Rice,Groceries,East,Bhubaneswar,CUST5675,Female,35,4,1573,20,5033.6,4267.38,766.22
ORD00785,2023-05-14,CLO_525,Jacket,Clothing,North,Lucknow,CUST4096,Female,38,7,4339,5,28854.35,24811.5,4042.85
ORD00786,2023-06-16,FUR_511,Bed,Furniture,East,Kolkata,CUST9415,Female,45,3,1754,15,4472.7,3325.46,1147.24
ORD00787,2023-05-30,CLO_515,Shirt,Clothing,West,Ahmedabad,CUST8620,Female,40,5,3224,20,12896,9762.54,3133.46
ORD00788,2023-11-26,FUR_350,Table,Furniture,West,Mumbai,CUST4854,Female,24,3,4973,5,14173.05,9363.97,4809.08
ORD00789,2023-02-04,GRO_617,Rice,Groceries,East,Kolkata,CUST6515,Female,64,6,688,5,3921.6,3473.46,448.14
ORD00790,2023-03-08,FUR_619,Chair,Furniture,West,Ahmedabad,CUST5086,Female,37,4,1814,10,6530.4,4039.79,2490.61
ORD00791,2023-02-14,ELE_235,Tablet,Electronics,West,Mumbai,CUST9022,Male,33,3,3667,20,8800.8,5813.39,2987.41
ORD00792,2023-11-30,ELE_432,Headphones,Electronics,North,Lucknow,CUST2016,Male,24,7,1737,10,10943.1,9265.54,1677.56
ORD00793,2023-10-05,CLO_507,Jeans,Clothing,West,Mumbai,CUST7256,Male,54,1,2413,20,1930.4,1706.07,224.33
ORD00794,2023-04-20,CLO_811,Jeans,Clothing,West,Pune,CUST3999,Male,42,2,3636,10,6544.8,5490.73,1054.07
ORD00795,2023-11-30,FUR_519,Bed,Furniture,South,Bangalore,CUST3936,Female,40,6,1550,10,8370,5139.95,3230.05
ORD00796,2023-07-09,FUR_240,Table,Furniture,North,Chandigarh,CUST2819,Female,35,9,2326,20,16747.2,11712.05,5035.15
ORD00797,2023-06-09,CLO_210,Jacket,Clothing,South,Chennai,CUST7280,Female,57,4,2879,5,10940.2,7664.83,3275.37
ORD00798,2023-10-29,GRO_348,Rice,Groceries,East,Bhubaneswar,CUST6089,Male,20,8,1641,10,11815.2,9671.89,2143.31
ORD00799,2023-04-04,ELE_528,Headphones,Electronics,West,Pune,CUST4340,Male,22,9,4343,5,37132.65,24273.97,12858.68
ORD00800,2023-12-04,FUR_165,Bed,Furniture,East,Kolkata,CUST5041,Male,62,2,4370,0,8740,7662.62,1077.38
ORD00801,2023-04-24,ELE_210,Smartphone,Electronics,South,Chennai,CUST2784,Male,28,3,4230,15,10786.5,7523.33,3263.17
ORD00802,2023-01-26,FUR_849,Bed,Furniture,West,Mumbai,CUST5658,Female,60,7,3834,5,25496.1,15425.21,10070.89
ORD00803,2023-10-02,FUR_949,Sofa,Furniture,East,Bhubaneswar,CUST7219,Male,45,1,3062,20,2449.6,1853.28,596.32
ORD00804,2023-06-29,ELE_352,Laptop,Electronics,North,Lucknow,CUST4197,Male,54,3,226,0,678,491.38,186.62
ORD00805,2023-03-21,FUR_393,Chair,Furniture,South,Chennai,CUST2366,Female,39,3,4639,15,11829.45,10625.5,1203.95
ORD00806,2023-11-24,GRO_335,Eggs,Groceries,South,Chennai,CUST5086,Male,39,5,2941,10,13234.5,11541.97,1692.53
ORD00807,2023-03-06,ELE_745,Laptop,Electronics,North,Delhi,CUST5758,Female,40,7,1475,15,8776.25,6207.82,2568.43
ORD00808,2023-05-26,CLO_954,Shoes,Clothing,North,Delhi,CUST4534,Female,50,5,4508,10,20286,13381.54,6904.46
ORD00809,2023-12-13,FUR_912,Bed,Furniture,North,Delhi,CUST3987,Male,35,8,4875,20,31200,21102.5,10097.5
ORD00810,2023-05-15,FUR_149,Chair,Furniture,North,Lucknow,CUST3387,Male,44,6,1470,0,8820,7130.85,1689.15
