Year,Month,Model,Type,Power,Region,Country,Units_Sold,Avg_Price_USD,Revenue_USD,Cost_USD,Profit_USD,Profit_Margin,Gross_Margin,Operating_Expenses_USD,Net_Profit_USD,ROI,EBITDA_Margin
2024,Dec,i7,Sedan,Electric,Rest_of_World,India,1185,51173,60640005,47074504.16,13565500.84,22.37,47.7,7687846.11,5877654.73,12.49,57.77
2024,Dec,M3,Sedan,Petrol,Europe,Italy,1288,69056,88944128,72466041.5,16478086.5,18.53,38.46,11276199.08,5201887.42,7.18,48.53
2024,Dec,M3,Sedan,Petrol,USA,USA,1612,74126,119491112,94027991.92,25463120.08,21.31,46.94,15148898.51,10314221.57,10.97,57.01
2024,Dec,M3,Sedan,Petrol,China,China,1230,,75881160,63129649.89,12751510.11,16.8,40.66,9620096.19,3131413.92,4.96,50.73
2024,Dec,M3,Sedan,Petrol,Rest_of_World,South Africa,1164,86693,100910652,69422498.64,31488153.36,31.2,49.49,12793296.5,18694856.86,26.93,59.56
2024,Dec,M5,Sedan,Petrol,Europe,France,1173,,108299571,81769998.29,26529572.71,24.5,35.17,13730052.23,12799520.48,15.65,45.24
2024,Dec,M5,Sedan,Petrol,USA,USA,1219,107282,130776758,110545937.5,20230820.53,15.47,33.38,16579675.26,3651145.27,3.3,43.45
2024,Dec,M5,Sedan,Petrol,China,China,2269,104589,237312441,157870936.1,79441504.89,33.48,20.19,30086104.5,49355400.39,31.26,30.26
2024,Dec,M5,Sedan,Petrol,Rest_of_World,South Africa,1845,39741,73322145,59477390.23,13844754.77,18.88,49.28,9295668.22,4549086.55,7.65,59.35
2024,Dec,M8,Coupe,Petrol,Europe,France,864,87882,75930048,53530733.91,22399314.09,29.5,46.74,9626294.14,12773019.95,23.86,56.81
2024,Dec,M8,Coupe,Petrol,USA,USA,272,94496,25702912,19782498.84,5920413.16,23.03,35.74,3258575.46,2661837.7,13.46,45.81
2024,Dec,M8,Coupe,Petrol,China,China,2067,84885,175457295,136150107.7,39307187.29,22.4,25.67,22244204.69,17062982.6,12.53,35.74
2024,Dec,M8,Coupe,Petrol,Rest_of_World,Australia,1401,108949,152637549,119525012.6,33112536.44,21.69,39.6,19351152.56,13761383.88,11.51,49.67
2024,Dec,iX3,SUV,Electric,Europe,France,2142,97154,208103868,158270984.7,49832883.26,23.95,20.35,26383086.76,23449796.5,14.82,30.42
2024,Dec,iX3,SUV,Electric,USA,USA,1224,96564,118194336,82687163.04,35507172.96,30.04,28.33,14984495.25,20522677.71,24.82,38.4
2024,Dec,iX3,SUV,Electric,China,China,1308,83499,109216692,72576593.24,36640098.76,33.55,30.2,13846323.42,22793775.34,31.41,40.27
2024,Dec,iX3,SUV,Electric,Rest_of_World,Japan,487,96556,47022772,31921772.34,15100999.66,32.11,27.84,5961474.36,9139525.3,28.63,37.91
2024,Dec,2 Series,Hatchback,Petrol,Europe,Italy,2372,100186,237641192,178204364.5,59436827.5,25.01,26.73,30127783.05,29309044.45,16.45,36.8
2024,Dec,2 Series,Hatchback,Diesel,USA,USA,1580,80706,127515480,101531097,25984383.02,20.38,45.83,16166215.48,9818167.54,9.67,55.9
2024,Dec,2 Series,Hatchback,Electric,China,China,588,42016,24705408,20357148.54,4348259.46,17.6,42.81,3132113.44,1216146.02,5.97,52.88
2024,Dec,2 Series,Hatchback,Hybrid,Rest_of_World,South Africa,500,111390,55695000,42017585.23,13677414.77,24.56,28.45,7060926.02,6616488.75,15.75,38.52
2024,Dec,4 Series,Coupe,Petrol,Europe,Germany,465,109861,51085365,36814401.04,14270963.96,27.94,38.72,6476523.62,7794440.34,21.17,48.79
2024,Dec,4 Series,Coupe,Petrol,USA,USA,1317,59209,77978253,60963296.96,17014956.04,21.82,48.73,9885962.4,7128993.64,11.69,58.8
2024,Dec,4 Series,Coupe,Diesel,China,China,2196,118883,261067068,184528670.2,76538397.83,29.32,25.91,33097679.4,43440718.43,23.54,35.98
2024,Dec,4 Series,Coupe,Diesel,Rest_of_World,India,1951,116343,226985193,164700962.3,62284230.66,27.44,47.64,28776831.96,33507398.7,20.34,57.71
2024,Dec,8 Series,Coupe,Electric,Europe,Spain,1870,57983,108428210,72271120.47,36157089.53,33.35,35.45,13746360.89,22410728.64,31.01,45.52
2024,Dec,8 Series,Coupe,Electric,USA,USA,1586,59978,95125108,71419034.4,23706073.6,24.92,29.51,12059814.18,11646259.42,16.31,39.58
2024,Dec,8 Series,Coupe,Diesel,China,China,802,71305,57186610,37351483.45,19835126.55,34.68,42.07,7250030.03,12585096.52,33.69,52.14
2024,Dec,8 Series,Coupe,Electric,Rest_of_World,Japan,408,105388,42998304,33604388.23,9393915.77,21.85,20.87,5451258.53,3942657.24,11.73,30.94
2024,Dec,i3,Hatchback,Electric,Europe,France,2014,46383,,77229512.42,16185849.58,17.33,37.05,,,,47.12
2024,Dec,i3,Hatchback,Electric,USA,USA,1021,85178,86966738,63488578.28,23478159.72,27,43.68,11025508.64,12452651.08,19.61,53.75
2024,Dec,i3,Hatchback,Electric,China,China,457,101133,46217781,33636240.74,12581540.26,27.22,33.82,5859418.85,6722121.41,19.98,43.89
2024,Dec,i3,Hatchback,Electric,Rest_of_World,Brazil,1012,118946,120373352,81608347.06,38765004.94,32.2,40.95,15260747.53,23504257.41,28.8,51.02
2024,Dec,X6,SUV,Diesel,Europe,France,302,106767,,26207107.93,,18.72,32.64,,,,42.71
2024,Dec,X6,SUV,Petrol,USA,USA,1462,94651,138379762,98049735.17,40330026.83,29.14,37.43,17543572.36,22786454.47,23.24,47.5
2024,Dec,X6,SUV,Electric,China,China,2089,50479,105450631,82805302.46,22645328.54,21.47,30.15,13368868.02,9276460.52,11.2,40.22
2024,Dec,X6,SUV,Electric,Rest_of_World,Japan,1215,82629,100394235,68743821.46,31650413.54,31.53,40.5,12727825.95,18922587.59,27.53,50.57
2025,Jan,3 Series,Sedan,Diesel,Europe,UK,333,,29580723,20115067.82,9465655.18,32,30.03,3750198.34,5715456.84,28.41,40.1
2025,Jan,3 Series,Sedan,Hybrid,USA,USA,2436,61966,150949176,108793042.3,42156133.67,27.93,46.88,19137103.24,23019030.43,21.16,56.95
2025,Jan,3 Series,Sedan,Hybrid,China,China,356,39340,14005040,9407399.57,4597640.43,32.83,22.17,1775537.33,2822103.1,30,32.24
2025,Jan,3 Series,Sedan,Electric,Rest_of_World,Brazil,658,97137,63916146,45908530.54,18007615.46,28.17,37.2,8103190.21,9904425.25,21.57,47.27
2025,Jan,5 Series,Sedan,Petrol,Europe,UK,1562,90709,141687458,117741386.9,23946071.06,16.9,24.59,17962916.95,5983154.11,5.08,34.66
2025,Jan,5 Series,Sedan,Hybrid,USA,USA,1418,118475,167997550,135593304.4,,19.29,24.79,21298469.75,,,34.86
2025,Jan,5 Series,Sedan,Diesel,China,China,450,56671,,17388180.49,8113769.51,31.82,44.55,,,,54.62
2025,Jan,5 Series,Sedan,Hybrid,Rest_of_World,Australia,822,70489,57941958,39923500.94,18018457.06,31.1,32.34,7345791.89,10672665.17,26.73,42.41
2025,Jan,7 Series,Sedan,Petrol,Europe,UK,2320,93475,216862000,141261306.9,75600693.15,34.86,41.4,27493429.2,48107263.95,34.06,51.47
2025,Jan,7 Series,Sedan,Diesel,USA,USA,1735,108095,187544825,152825132.4,34719692.58,18.51,37.32,23776643.06,10943049.52,7.16,47.39
2025,Jan,7 Series,Sedan,Hybrid,China,China,2035,89084,181285940,124916686.8,56369253.23,31.09,32.63,22983151.3,33386101.93,26.73,42.7
2025,Jan,7 Series,Sedan,Hybrid,Rest_of_World,Brazil,1210,99339,120200190,83401566.11,36798623.89,30.61,46.06,15238794.32,21559829.57,25.85,56.13
2025,Jan,X1,SUV,Electric,Europe,Germany,1398,87112,121782576,88701508.6,33081067.4,27.16,32.31,15439406.77,17641660.63,19.89,42.38
2025,Jan,X1,SUV,Electric,USA,USA,1843,94615,,120221478,54153967.02,31.06,44.56,,,,54.63
2025,Jan,X1,SUV,Electric,China,China,872,70533,61504776,47007489.74,14497286.26,23.57,33.03,7797480.45,6699805.81,14.25,43.1
2025,Jan,X1,SUV,Hybrid,Rest_of_World,Brazil,732,95556,69946992,55201693.75,14745298.25,21.08,46.13,8867771.54,5877526.71,10.65,56.2
2025,Jan,X3,SUV,Hybrid,Europe,UK,2302,115547,265989194,216050740.1,49938453.91,18.77,49,33721698.93,16216754.98,7.51,59.07
2025,Jan,X3,SUV,Hybrid,USA,USA,1537,77677,119389549,100847674.2,18541874.81,15.53,25.68,15136022.51,3405852.3,3.38,35.75
2025,Jan,X3,SUV,Hybrid,China,China,2078,95014,197439092,139148134.8,58290957.18,29.52,43.24,25031022.94,33259934.24,23.9,53.31
2025,Jan,X3,SUV,Electric,Rest_of_World,South Africa,882,,99995868,,29274813.52,29.28,27.97,12677321.6,16597491.92,,38.04
2025,Jan,X5,SUV,Hybrid,Europe,France,2028,113223,229616244,186724175.7,42892068.28,18.68,20.19,29110392.54,13781675.74,7.38,30.26
2025,Jan,X5,SUV,Hybrid,USA,USA,756,47750,36099000,29803357.77,6295642.23,17.44,31.61,4576575.43,1719066.8,5.77,41.68
2025,Jan,X5,SUV,Hybrid,China,China,2087,108445,226324715,166942031.6,59382683.43,26.24,27.6,28693097.58,30689585.85,18.38,37.67
2025,Jan,X5,SUV,Diesel,Rest_of_World,Brazil,1630,66965,109152950,84223910.89,24929039.11,22.84,30.21,13838242.31,11090796.8,13.17,40.28
2025,Jan,X7,SUV,Hybrid,Europe,UK,1123,80108,89961284,74224562.8,15736721.2,17.49,36.57,11405152.55,4331568.65,5.84,46.64
2025,Jan,X7,SUV,Diesel,USA,USA,1423,65274,92884902,66672289.82,26212612.18,28.22,26.36,11775804.32,14436807.86,21.65,36.43
2025,Jan,X7,SUV,Hybrid,China,China,2100,110627,232316700,194339498.9,37977201.12,16.35,35.53,29452752.18,8524448.94,4.39,45.6
2025,Jan,X7,SUV,Hybrid,Rest_of_World,Australia,2240,85399,191293760,137158600.8,54135159.16,28.3,43.02,24251927.25,29883231.91,21.79,53.09
2025,Jan,Z4,Convertible,Diesel,Europe,Italy,2010,68217,137116170,94528899.16,42587270.84,31.06,48.8,17383376.12,25203894.72,26.66,58.87
2025,Jan,Z4,Convertible,Electric,USA,USA,1416,102269,144812904,108189962.5,36622941.49,25.29,34.41,18359156.16,18263785.33,16.88,44.48
2025,Jan,Z4,Convertible,Hybrid,China,China,2206,77068,170012008,125282829,44729179.01,26.31,36.72,21553859.62,23175319.39,18.5,46.79
2025,Jan,Z4,Convertible,Diesel,Rest_of_World,South Africa,411,65421,26888031,17913278.7,8974752.3,33.38,45.59,3408823.01,5565929.29,31.07,55.66
2025,Jan,i4,Coupe,Electric,Europe,UK,262,90145,23617990,16202467.46,7415522.54,31.4,35.96,2994252.27,4421270.27,27.29,46.03
2025,Jan,i4,Coupe,Electric,USA,USA,948,84814,80403672,52467197.14,27936474.86,34.75,20.03,10193453.27,17743021.59,33.82,30.1
2025,Jan,i4,Coupe,Electric,China,China,961,117245,112672445,76758350.23,35914094.77,31.87,42.9,14284438.44,21629656.33,28.18,52.97
2025,Jan,i4,Coupe,Electric,Rest_of_World,India,270,115125,31083750,21463058.83,9620691.17,30.95,44.03,3940749.79,5679941.38,26.46,54.1
2025,Jan,iX,SUV,Electric,Europe,UK,1308,67394,88151352,,24122576.33,27.36,47.17,11175692.17,12946884.16,,57.24
2025,Jan,iX,SUV,Electric,USA,USA,2497,90261,225381717,169517735,55863981.98,24.79,35.07,28573545.75,27290436.23,16.1,45.14
2025,Jan,iX,SUV,Electric,China,China,710,119828,85077880,61030414.32,24047465.68,28.27,32.76,10786042.14,13261423.54,21.73,42.83
2025,Jan,iX,SUV,Electric,Rest_of_World,Australia,1197,68998,82590606,58465296.47,24125309.53,29.21,46.05,10470709.38,13654600.15,23.36,56.12
2025,Jan,i7,Sedan,Electric,Europe,Spain,977,60367,58978559,43895166.16,,25.57,49.94,7477210.56,,,60.01
2025,Jan,i7,Sedan,Electric,USA,USA,1710,75357,128860470,102817347.5,26043122.5,20.21,21.68,16336731.23,9706391.27,9.44,31.75
2025,Jan,i7,Sedan,Electric,China,China,602,56238,,24925097.71,8930178.29,26.38,43.76,,,,53.83
2025,Jan,i7,Sedan,Electric,Rest_of_World,Australia,295,37122,10950990,7491071.93,3459918.07,31.59,39.46,1388349.59,2071568.48,27.65,49.53
2025,Jan,M3,Sedan,Petrol,Europe,Italy,648,78809,51068232,41842069.52,9226162.48,18.07,27.38,6474351.53,2751810.95,6.58,37.45
2025,Jan,M3,Sedan,Petrol,USA,USA,1775,103679,184030225,136364470.3,47665754.74,25.9,28.75,23331067.51,24334687.23,17.85,38.82
2025,Jan,M3,Sedan,Petrol,China,China,741,105536,78202176,56621200.75,21580975.25,27.6,23.5,9914351.01,11666624.24,20.6,33.57
2025,Jan,M3,Sedan,Petrol,Rest_of_World,South Africa,313,115846,36259798,30371741.39,5888056.61,16.24,37.92,4596961.15,1291095.46,4.25,47.99
2025,Jan,M5,Sedan,Petrol,Europe,France,2382,109673,261241086,180645008.5,80596077.54,30.85,32.13,33119741.13,47476336.41,26.28,42.2
2025,Jan,M5,Sedan,Petrol,USA,USA,2250,58570,131782500,96210089.56,35572410.44,26.99,23.18,16707181.68,18865228.76,19.61,33.25
2025,Jan,M5,Sedan,Petrol,China,China,257,87683,22534531,16934402.91,5600128.09,24.85,21.6,2856893.01,2743235.08,16.2,31.67
2025,Jan,M5,Sedan,Petrol,Rest_of_World,Brazil,937,80534,75460358,60065580.83,15394777.17,20.4,25.43,9566747.56,5828029.61,9.7,35.5
2025,Jan,M8,Coupe,Petrol,Europe,Spain,1338,84806,113470428,92809368.49,20661059.51,18.21,41.74,14385605.49,6275454.02,6.76,51.81
2025,Jan,M8,Coupe,Petrol,USA,USA,1513,43777,66234601,,,19.87,25.3,8397120.35,,,35.37
2025,Jan,M8,Coupe,Petrol,China,China,440,42977,18909880,14183290.79,4726589.21,25,48.23,2397365.36,2329223.85,16.42,58.3
2025,Jan,M8,Coupe,Petrol,Rest_of_World,South Africa,1812,40966,74230392,52530346.08,21700045.92,29.23,21.56,9410814.37,12289231.55,23.39,31.63
2025,Jan,iX3,SUV,Electric,Europe,Spain,250,48967,12241750,9729683.7,2512066.3,20.52,23.02,1551990.15,960076.15,9.87,33.09
2025,Jan,iX3,SUV,Electric,USA,USA,667,90908,60635636,40841230.51,19794405.49,32.64,35.99,7687292.22,12107113.27,29.64,46.06
2025,Jan,iX3,SUV,Electric,China,China,1450,43699,63363550,53369923.17,9993626.83,15.77,21.49,8033132.94,1960493.89,3.67,31.56
2025,Jan,iX3,SUV,Electric,Rest_of_World,Brazil,2036,116520,237234720,168211288.5,69023431.46,29.09,20.74,30076251.16,38947180.3,23.15,30.81
2025,Jan,2 Series,Hatchback,Diesel,Europe,France,1476,72619,107185644,84478593.55,22707050.45,21.18,36.1,13588830.29,9118220.16,10.79,46.17
2025,Jan,2 Series,Hatchback,Diesel,USA,USA,1378,92248,127117744,103584976.2,23532767.79,18.51,30.91,16115791.12,7416976.67,7.16,40.98
2025,Jan,2 Series,Hatchback,Diesel,China,China,706,88253,62306618,42197924.92,20108693.08,32.27,22.44,7899136.74,12209556.34,28.93,32.51
2025,Jan,2 Series,Hatchback,Petrol,Rest_of_World,Brazil,1798,87501,157326798,127642258.2,29684539.85,18.87,32.69,19945648.3,9738891.55,7.63,42.76
2025,Jan,4 Series,Coupe,Electric,Europe,UK,1556,105527,164200012,108896859.2,55303152.82,33.68,32.66,20817023.75,34486129.07,31.67,42.73
2025,Jan,4 Series,Coupe,Diesel,USA,USA,1926,39223,75543498,54160989.77,21382508.23,28.3,40.38,9577287.92,11805220.31,21.8,50.45
2025,Jan,4 Series,Coupe,Petrol,China,China,427,118633,50656291,33441384.64,17214906.36,33.98,32.16,6422126.28,10792780.08,32.27,42.23
2025,Jan,4 Series,Coupe,Hybrid,Rest_of_World,Australia,282,60324,17011368,14361917.45,2649450.55,15.57,26.63,2156674.94,492775.61,3.43,36.7
2025,Jan,8 Series,Coupe,Petrol,Europe,Germany,1621,106257,172242597,119338746.1,52903850.87,30.71,20.81,21836650.25,31067200.62,26.03,30.88
2025,Jan,8 Series,Coupe,Diesel,USA,USA,295,53570,15803150,12238115.68,3565034.32,22.56,42.39,2003498.93,1561535.39,12.76,52.46
2025,Jan,8 Series,Coupe,Electric,China,China,1391,59493,82754763,55294513.81,27460249.19,33.18,22.89,10491520.96,16968728.23,30.69,32.96
2025,Jan,8 Series,Coupe,Hybrid,Rest_of_World,Japan,1337,69871,93417527,63088683.65,30328843.35,32.47,32.71,11843329.7,18485513.65,29.3,42.78
2025,Jan,i3,Hatchback,Electric,Europe,France,1043,35661,37194423,24848771.88,12345651.12,33.19,41.41,4715451.46,7630199.66,30.71,51.48
2025,Jan,i3,Hatchback,Electric,USA,USA,498,79574,39627852,30806680.9,8821171.1,22.26,38.35,5023957.83,3797213.27,12.33,48.42
2025,Jan,i3,Hatchback,Electric,China,China,2162,70517,152457754,128608185.1,23849568.87,15.64,49.94,19328358.43,4521210.44,3.52,60.01
2025,Jan,i3,Hatchback,Electric,Rest_of_World,South Africa,1647,47732,78614604,53805451.63,24809152.37,31.56,45.17,9966638,14842514.37,27.59,55.24
2025,Jan,X6,SUV,Electric,Europe,Italy,1905,90803,,121254944.9,51724770.11,29.9,44.61,,,,54.68
2025,Jan,X6,SUV,Diesel,USA,USA,872,51214,44658608,32451561.44,12207046.56,27.33,40.98,5661749.3,6545297.26,20.17,51.05
2025,Jan,X6,SUV,Electric,China,China,532,35531,18902492,15568759.31,3333732.69,17.64,32.84,2396428.72,937303.97,6.02,42.91
2025,Jan,X6,SUV,Electric,Rest_of_World,South Africa,812,116504,94601248,73772984.94,20828263.06,22.02,24.97,11993400.02,8834863.04,11.98,35.04
2025,Feb,3 Series,Sedan,Hybrid,Europe,Germany,2492,99271,247383332,170817099.9,76566232.06,30.95,30.06,31362876.5,45203355.56,26.46,40.13
2025,Feb,3 Series,Sedan,Hybrid,USA,USA,1827,109902,200790954,164513363.4,36277590.64,18.07,20.99,25455966.83,10821623.81,6.58,31.06
2025,Feb,3 Series,Sedan,Diesel,China,China,1231,103475,127377725,86662682.59,40715042.41,31.96,23,16148751.11,24566291.3,28.35,33.07
2025,Feb,3 Series,Sedan,Hybrid,Rest_of_World,Australia,1527,106019,161891013,,35159301.45,21.72,30.42,20524292.43,14635009.02,,40.49
2025,Feb,5 Series,Sedan,Petrol,Europe,Italy,740,98387,72806380,57018761.24,15787618.76,21.68,23.53,9230280.33,6557338.43,11.5,33.6
2025,Feb,5 Series,Sedan,Hybrid,USA,USA,1370,62410,85501700,57609062.79,27892637.21,32.62,32.15,10839773.38,17052863.83,29.6,42.22
2025,Feb,5 Series,Sedan,Electric,China,China,646,67091,43340786,32637154.24,10703631.76,24.7,33.38,5494677.87,5208953.89,15.96,43.45
2025,Feb,5 Series,Sedan,Hybrid,Rest_of_World,Australia,1485,40353,59924205,50599207.79,9324997.21,15.56,49.74,7597098.1,1727899.11,3.41,59.81
2025,Feb,7 Series,Sedan,Electric,Europe,Spain,543,109002,59188086,38878690.54,20309395.46,34.31,22.18,7503774.07,12805621.39,32.94,32.25
2025,Feb,7 Series,Sedan,Petrol,USA,USA,1993,95813,190955309,129362735.8,61592573.19,32.25,20.08,24209018.95,37383554.24,28.9,30.15
2025,Feb,7 Series,Sedan,Electric,China,China,1061,,96919167,76895055.12,20024111.88,20.66,43.36,12287262.2,7736849.68,10.06,53.43
2025,Feb,7 Series,Sedan,Electric,Rest_of_World,Australia,1201,,133268965,110899909.3,,16.78,41.51,16895633.42,,,51.58
2025,Feb,X1,SUV,Hybrid,Europe,Italy,965,63601,61374965,48410485.8,12964479.2,21.12,39.26,7781023.21,5183455.99,10.71,49.33
2025,Feb,X1,SUV,Petrol,USA,USA,1501,62332,93560332,,20811234.41,22.24,31.16,11861434.29,8949800.12,,41.23
2025,Feb,X1,SUV,Electric,China,China,2127,72567,154350009,118913346.6,35436662.45,22.96,33.17,19568255.59,15868406.86,13.34,43.24
2025,Feb,X1,SUV,Petrol,Rest_of_World,Japan,251,82182,20627682,14358032.05,6269649.95,30.39,49.61,2615145.64,3654504.31,25.45,59.68
2025,Feb,X3,SUV,Hybrid,Europe,Germany,947,71027,67262569,44772368.18,22490200.82,33.44,31.05,8527444.54,13962756.28,31.19,41.12
2025,Feb,X3,SUV,Electric,USA,USA,1761,78692,138576612,94118883.63,44457728.37,32.08,47.89,17568528.7,26889199.67,28.57,57.96
2025,Feb,X3,SUV,Diesel,China,China,2493,54751,136494243,98757928.94,37736314.06,27.65,21.17,17304529.18,20431784.88,20.69,31.24
2025,Feb,X3,SUV,Petrol,Rest_of_World,Australia,2045,113770,232659650,156251517.5,76408132.47,32.84,32.69,29496230.85,46911901.62,30.02,42.76
2025,Feb,X5,SUV,Petrol,Europe,Italy,1660,,154999180,123988232.6,31010947.39,20.01,44.52,19650556.49,11360390.9,9.16,54.59
2025,Feb,X5,SUV,Electric,USA,USA,2245,99553,223496485,189592866,33903619.03,15.17,24.58,28334538.95,5569080.08,2.94,34.65
2025,Feb,X5,SUV,Hybrid,China,China,942,71678,67520676,52095396.47,15425279.53,22.85,49.84,8560166.95,6865112.58,13.18,59.91
2025,Feb,X5,SUV,Diesel,Rest_of_World,India,1043,74671,77881853,64452777.25,13429075.75,17.24,46.34,9873740.96,3555334.79,5.52,56.41
2025,Feb,X7,SUV,Hybrid,Europe,Spain,931,110730,103089630,86436006.09,,16.15,30,13069543.97,,,40.07
2025,Feb,X7,SUV,Hybrid,USA,USA,1061,93407,99104827,78523903.6,20580923.4,20.77,42.71,12564356.8,8016566.6,10.21,52.78
2025,Feb,X7,SUV,Petrol,China,China,2300,78774,181180200,141544265.3,39635934.67,21.88,47.32,22969745.74,16666188.93,11.77,57.39
2025,Feb,X7,SUV,Electric,Rest_of_World,South Africa,1526,61357,,72107135.3,21523646.7,22.99,41.36,,,,51.43
2025,Feb,Z4,Convertible,Petrol,Europe,Spain,2440,44525,108641000,81049896.53,27591103.47,25.4,34.83,13773338.08,13817765.39,17.05,44.9
2025,Feb,Z4,Convertible,Diesel,USA,USA,931,87246,81226026,62500990.12,18725035.88,23.05,39.73,10297710.04,8427325.84,13.48,49.8
2025,Feb,Z4,Convertible,Petrol,China,China,286,,11084788,,2320873.45,20.94,22.42,1405312.29,915561.16,,32.49
2025,Feb,Z4,Convertible,Diesel,Rest_of_World,Japan,1616,54840,88621440,63734077.25,24887362.75,28.08,28.03,11235289.2,13652073.55,21.42,38.1
2025,Feb,i4,Coupe,Electric,Europe,France,486,,48605346,31727895.02,16877450.98,34.72,27.68,6162110.65,10715340.33,33.77,37.75
2025,Feb,i4,Coupe,Electric,USA,USA,2008,58918,118307344,82565963.6,35741380.4,30.21,47.34,14998822.23,20742558.17,25.12,57.41
2025,Feb,i4,Coupe,Electric,China,China,1463,77241,113003583,73803261.3,39200321.7,34.69,32.22,14326419.61,24873902.09,33.7,42.29
2025,Feb,i4,Coupe,Electric,Rest_of_World,South Africa,1575,93871,147846825,125208367.4,22638457.6,15.31,39.7,18743791.98,3894665.62,3.11,49.77
2025,Feb,iX,SUV,Electric,Europe,Italy,2051,82925,170079175,137268511,32810663.97,19.29,22.57,21562374.95,11248289.02,8.19,32.64
2025,Feb,iX,SUV,Electric,USA,USA,2205,62371,137528055,114086569.8,23441485.19,17.04,32.64,17435594.26,6005890.93,5.26,42.71
2025,Feb,iX,SUV,Electric,China,China,615,107281,65977815,51724991.29,14252823.71,21.6,42.42,8364565.42,5888258.29,11.38,52.49
2025,Feb,iX,SUV,Electric,Rest_of_World,Brazil,1333,36373,48485209,40100255.38,8384953.62,17.29,31.3,6146879.86,2238073.76,5.58,41.37
2025,Feb,i7,Sedan,Electric,Europe,Germany,1051,93950,98741450,,34462564.01,34.9,46.19,12518288.43,21944275.58,,56.26
2025,Feb,i7,Sedan,Electric,USA,USA,2286,55931,127858266,100132435,,21.68,28.05,16209673.36,,,38.12
2025,Feb,i7,Sedan,Electric,China,China,1161,51540,59837940,50168670.97,,16.16,27.16,7586161.55,,,37.23
2025,Feb,i7,Sedan,Electric,Rest_of_World,Japan,1953,74233,144977049,105554925.5,39422123.51,27.19,22.08,18379966.21,21042157.3,19.93,32.15
2025,Feb,M3,Sedan,Petrol,Europe,France,1975,98522,194580950,159952735.4,34628214.58,17.8,49.38,24668672.12,9959542.46,6.23,59.45
2025,Feb,M3,Sedan,Petrol,USA,USA,2032,66555,135239760,104527141.5,30712618.53,22.71,23.85,17145487.76,13567130.77,12.98,33.92
2025,Feb,M3,Sedan,Petrol,China,China,1115,71210,79399150,60202768.32,19196381.68,24.18,29.51,10066101.53,9130280.15,15.17,39.58
2025,Feb,M3,Sedan,Petrol,Rest_of_World,Australia,1073,111521,119662033,93680326.44,25981706.56,21.71,43.7,15170567.61,10811138.95,11.54,53.77
2025,Feb,M5,Sedan,Petrol,Europe,Italy,1373,38784,53250432,41240687.08,12009744.92,22.55,43.17,6751007.47,5258737.45,12.75,53.24
2025,Feb,M5,Sedan,Petrol,USA,USA,980,74936,73437280,61390070.6,12047209.4,16.4,37.75,9310264.86,2736944.54,4.46,47.82
2025,Feb,M5,Sedan,Petrol,China,China,1762,65847,116022414,80184803.85,35837610.15,30.89,42.46,14709142.33,21128467.82,26.35,52.53
2025,Feb,M5,Sedan,Petrol,Rest_of_World,South Africa,442,80324,35503208,26790320.31,8712887.69,24.54,24.28,4501041.84,4211845.85,15.72,34.35
2025,Feb,M8,Coupe,Petrol,Europe,Italy,565,119161,67325965,43930452.64,23395512.36,34.75,45.33,8535481.79,14860030.57,33.83,55.4
2025,Feb,M8,Coupe,Petrol,USA,USA,1493,118330,176666690,126578338.3,50088351.73,28.35,42.66,22397529.92,27690821.81,21.88,52.73
2025,Feb,M8,Coupe,Petrol,China,China,2330,98793,230187690,167729808.6,62457881.37,27.13,22.1,29182839.58,33275041.79,19.84,32.17
2025,Feb,M8,Coupe,Petrol,Rest_of_World,Brazil,723,59491,43011993,30310810.25,12701182.75,29.53,31.59,5452994,7248188.75,23.91,41.66
2025,Feb,iX3,SUV,Electric,Europe,France,1745,48375,84414375,70266825.9,14147549.1,16.76,28.08,10701924,3445625.1,4.9,38.15
2025,Feb,iX3,SUV,Electric,USA,USA,1792,89730,160796160,129178834.6,31617325.4,19.66,27.9,20385488.65,11231836.75,8.69,37.97
2025,Feb,iX3,SUV,Electric,China,China,1848,91137,,140104182.4,28316993.56,16.81,33.25,,,,43.32
2025,Feb,iX3,SUV,Electric,Rest_of_World,Australia,2000,107067,214134000,159462129.9,54671870.11,25.53,26.96,27147577.58,27524292.53,17.26,37.03
2025,Feb,2 Series,Hatchback,Petrol,Europe,Spain,1555,56368,87652240,63740860.22,23911379.78,27.28,40.23,11112415.52,12798964.26,20.08,50.3
2025,Feb,2 Series,Hatchback,Diesel,USA,USA,390,77418,30193020,24756135.41,5436884.59,18.01,22.1,3827824.41,1609060.18,6.5,32.17
2025,Feb,2 Series,Hatchback,Diesel,China,China,1388,70525,97888700,74152202.66,23736497.34,24.25,24.4,12410178.1,11326319.24,15.27,34.47
2025,Feb,2 Series,Hatchback,Petrol,Rest_of_World,Japan,2206,38940,85901640,72910435.5,12991204.5,15.12,47.67,10890477.16,2100727.34,2.88,57.74
2025,Feb,4 Series,Coupe,Diesel,Europe,Germany,1503,118133,177553899,146624833,30929065.97,17.42,31.78,22510008.91,8419057.06,5.74,41.85
2025,Feb,4 Series,Coupe,Petrol,USA,USA,1548,48808,75554784,57468531.77,18086252.23,23.94,45.37,9578718.75,8507533.48,14.8,55.44
